category,store_name,name,original_price,discount_percent,price,sold,rating,comment_count,category_group,is_sold_well
Smartphones,HONOR Vietnam,Điện Thoại Honor 400 Lite 5G| Camera 108MP | Pin 5230mAh | Bộ nhớ 256GB | Bảo hành 24 Tháng Hàng Chính Hãng,11390000.0,22.0,8884200.0,16.0,5.0,20.0,Điện tử & Công nghệ - Trung+,0
Thiết bị đeo thông minh,MI MALL VN,"Đồng Hồ, Vòng Đeo Tay Thông Minh Xiaomi Mi BAND 10, BAND 9, Watch 5 Active / Lite - Phiên Bản Quốc Tế, Bảo Hành Chính Hãng 12 Tháng",1090000.0,40.0,654000.0,797.0,5.0,3260.0,Điện tử & Công nghệ - Thấp,1
Phụ kiện Máy tính,LOGITECH Flagship Store,"Bàn phím game cơ học Logitech G512 - RGB Lightsync, 3 loại GX Switch, vật liệu cải tiến, cổng USB 2.0",2990000.0,23.0,2302300.0,249.0,4.9,750.0,Phụ kiện & Thiết bị số - Trung+,1
"Thiết bị sưởi, làm lạnh và thông gió",NHẬT PHONG SOLAR,"[0Đồng Vận Chuyển]Quạt năng lượng mặt trời,quạt tích điện năng lượng mặt trời NHẬT PHONG SOLAR  điều khiển từ xa, tích hợp cổng Sạc USB 5V, đèn đuổi muỗi, có phần trăm hiển thị pin, chức năng khóa trẻ em , củ  sạc điện 220V bảo hành 1 năm",1900000.0,37.0,1197000.0,1400.0,4.8,4010.0,Nhà cửa & Đời sống - Trung+,1
"Thiết bị sưởi, làm lạnh và thông gió",Masuto,"Quạt Điện Ion Âm Thông Minh Masuto MSSmartAir, Điều Khiển giọng nói AI, 12 Cấp Độ, Oxy Bổ Sung, Remote - Chất Liệu Quartz, Không Cứng, Phù Hợp Gia Đình",2400000.0,39.0,1464000.0,35.0,4.6,90.0,Nhà cửa & Đời sống - Trung+,0
Điện,Bull Socket,Bull | Ổ Cắm Điện Đa Cổng USB Sạc Nhanh có Chứng Nhận 3C,613000.0,55.0,275850.0,0.0,4.9,430.0,Điện tử & Công nghệ - Thấp,0
Thiết bị đeo thông minh,MI MALL VN,"Vòng Đeo Tay Thông Minh Xiaomi Mi Band 10, Band 9 Pro, Band 9 Active - Phiên Bản Quốc Tế, Bảo Hành 12 Tháng",890000.0,40.0,534000.0,619.0,5.0,2360.0,Điện tử & Công nghệ - Thấp,1
Phụ kiện Máy tính,MOGE Mall,Solakaka Ki75 81 Phím 3-Chế Độ Bluetooth Không Dây Hot Swappable Lighting RGB Văn Phòng Bàn phím cơ chơi game,4199000.0,58.0,1763580.0,0.0,5.0,10.0,Phụ kiện & Thiết bị số - Trung+,0
Phụ kiện Máy tính,KINDLE STORE,"Bàn phím cơ Keychron K8 87 phím Tenkeyless Layout Wireless Bluetooth Mechanical Gaming Keyboard for Mac, Multitasking Type-C Wired Computer Keyboard for Windows PC Mechanical Blue Switch",1800000.0,23.0,1386000.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Thiết bị nhà bếp,PHILIPS Flagship Store,Máy Xay Sinh Tố Philips HR2223/00 (Trắng)|700W|-Bộ 3 Cối Xay Nhựa-5 Chế Độ Cài Đặt Sẵn- Nghiền Mịn Đá--Hàng Phân Phối Chính Hãng.,1900000.0,26.0,1406000.0,12100.0,4.8,26350.0,Nhà cửa & Đời sống - Trung+,1
Thiết bị nhà bếp,PHILIPS Flagship Store,"Nồi Áp Suất Điện Philips HD2103/66 (5L)-14 Công Thức Nấu Ăn-Lồng Nồi Bền, Chống Dính-Hàng Phân Phối Chính Hãng",2170000.0,12.0,1909600.0,2700.0,4.9,6180.0,Nhà cửa & Đời sống - Trung+,1
Phụ kiện Máy tính,Razer digital,Razer | Chuột Chơi Game Nâng Cao 3D với Kết Nối Dây và Không Dây,2160000.0,65.0,756000.0,0.0,4.9,2240.0,Phụ kiện & Thiết bị số - Trung+,0
Thiết bị đeo thông minh,HONOR Vietnam,"Đồng hồ thông minh Honor CHOICE Watch 2i| Màn hình  1.85 "" AMOLED, Pin 14 ngày, Nghe gọi Bluetooth",1490000.0,13.0,1296300.0,72.0,4.9,280.0,Điện tử & Công nghệ - Thấp,0
Thiết bị giặt là & chăm sóc trang phục,PHILIPS Flagship Store,Bàn Ủi Hơi Nước Cầm Tay Philips STH5030/80 |1400W - Hàng Chính Hãng,1699000.0,12.0,1495120.0,147.0,4.6,380.0,Nhà cửa & Đời sống - Trung+,1
Phụ kiện Máy tính,Fuhlen Store Chính Hãng,Bàn Phím Cơ Không Dây Fuhlen H75s Saola 3-Mode Gasket Hotswap mạch xuôi LED RGB nháy theo nhạc - Bảo hành 2 năm,3000000.0,20.0,2400000.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Phụ kiện Máy tính,FL-Esports Authentic Store,Bàn phím cơ chơi game có dây FLEsport GP108CP Aqua Green RGB - Hotswap - Led RGB - Kết nối USB - Kailh Box switch - Hàng chính hãng,2899000.0,16.0,2435160.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Điện,Energizer Store,"Ổ điện đa năng 5AC kèm 3USB-A và 1USB-C sạc nhanh PD (max 20W) - EPB2501EU - Hàng chính hãng, bảo hành 1 năm",840000.0,38.0,520800.0,38.0,4.7,100.0,Điện tử & Công nghệ - Thấp,0
Phụ kiện điện thoại & máy tính bảng,Anker,"Anker Power Bank 25,000mAh Portable Charger with Triple 165W USB-C Ports Multi-Device Charging, Built-In and Retractable Cables, for iPhone 17",2400000.0,23.0,1848000.0,260.0,5.0,920.0,Phụ kiện & Thiết bị số - Trung+,1
Máy tính bảng,Xiaomi Official Store,Máy tính bảng REDMI Pad SE 8.7 Wifi (4+64G | 4+128GB | 6+128G ) | LCD 90Hz | MediaTek Helio G85 8 | Pin 6650mAh,3490000.0,29.0,2477900.0,149.0,4.9,420.0,Điện tử & Công nghệ - Trung+,1
Phụ kiện điện thoại & máy tính bảng,Energizer Store,"Sạc dự phòng Energizer 27000mAh XP27000PD - tích hợp 3 cổng output, công suất 140W - Hàng chính hãng, bảo hành  1 năm 1 đổi 1",3390000.0,35.0,2203500.0,0.0,5.0,10.0,Phụ kiện & Thiết bị số - Trung+,0
Phụ kiện Máy tính,WK Store,"Bàn phím cơ gaming Dareu A98 PRO (Bluetooth 5.0 / Wireless 2.4Ghz / Hotswap / DAREU Dream Switch, BH 24T)",2650000.0,14.0,2279000.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Thiết bị nhà bếp,PHILIPS Flagship Store,Nồi Cơm Điện Tử Philips HD4719/32  1.8L||công nghệ FreshDefense|Làm nóng 3D - Hàng Chính Hãng,1860000.0,9.0,1692600.0,144.0,4.8,240.0,Nhà cửa & Đời sống - Trung+,1
Phụ kiện Máy tính,Long Hưng TechZone,"Bàn phím có dây Logitech G512 Carbon Lightsync RGB - Hàng chính hãng - Tốc độ truyền tải nhanh, vật liệu AL MG bền bỉ, thiết kế vô cùng chắc chắn",2990000.0,24.0,2272400.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Thiết bị đeo thông minh,Xiaomi Official Store,[New]  Xiaomi Smart Band 10 Glimmer Edition Glimmer Gold & Xiaomi Smart band 10 & Xiaomi Smart Band 10 Ceramic Edition Pearl White,1170000.0,9.0,1064700.0,337.0,4.8,860.0,Điện tử & Công nghệ - Thấp,1
Phụ kiện Máy tính,FL-Esports Authentic Store,Bàn phím cơ chơi game có dây FLEsport GP87CP White & Green - Hotswap - Led RGB - Kết nối USB - Kailh Box switch - Hàng chính hãng,2799000.0,70.0,839700.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Thiết bị nhà bếp,PHILIPS Flagship Store,Máy Xay Cầm Tay Đa Năng Dòng 5000 Series Cao Cấp Philips HR2685/00 - Hàng Phân Phối Chính Hãng,2799000.0,11.0,2491110.0,122.0,5.0,360.0,Nhà cửa & Đời sống - Trung+,1
Smartphones,HONOR Vietnam,"Điện thoại Honor X9c 5G 12GB + 256GB | Pin 6600mAh, Camera 108MP | Bảo hành 18 Tháng| Hàng Chính Hãng",11490000.0,25.0,8617500.0,177.0,5.0,690.0,Điện tử & Công nghệ - Trung+,1
Smartphones,Xiaomi Official Store,"Điện thoại thông minh REDMI Note 14 Pro 5G (8+256G) |  Màn hình bảo vệ mắt 1.5K, 120Hz | Camera AI 200MP | MediaTek Dimensity 7300-Ultra",9490000.0,25.0,7117500.0,49.0,5.0,130.0,Điện tử & Công nghệ - Trung+,0
Phụ kiện điện thoại & máy tính bảng,Vention Digital Store,"Vention Pin dự phòng 22,5W có cáp USB C sang C nhanh, pin dự phòng di động 10000mAh có màn hình LED cho iPhone16 15 pro Samsung Xiaomi",800000.0,46.0,432000.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Phụ kiện điện thoại & máy tính bảng,Essager Direct Store,Essager 27000mAh sạc dự phòng 220 Wát siêu-sạc nhanh với USB-C & Multiport USB cho máy tính xách tay máy tính xách tay máy tính bảng điện thoại di động,5319440.0,51.0,2606525.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Nhà thông minh,HUNONIC HÀ NỘI,"Loa thông minh Olli Maika - Trợ Lý Ảo Tiếng Việt, Điều Khiển Nhà Thông Minh, Nghe Nhạc, Giải Trí",2990000.0,23.0,2302300.0,140.0,4.8,430.0,Điện tử & Công nghệ - Trung+,1
Thiết bị đeo thông minh,HUAWEI,Vòng Đeo Tay Thông Minh HUAWEI Band 10 | Khung Hợp Kim Nhôm Tinh Tế | Phân Tích Giấc Ngủ Chuyên Nghiệp | Trợ Lý Sức Khỏe Cảm Xúc,1070000.0,19.0,866700.0,1400.0,5.0,4130.0,Điện tử & Công nghệ - Thấp,1
Smartphones,HONOR Vietnam,Điện thoại cao cấp Honor 200 5G 12GB + 256/512GB | Bộ 3 AI Camera 50MP | Pin 5200mAh sạc nhanh 100W | Chip Snapdragon 7 Gen 3 | Bảo hành 18 Tháng Hàng Chính Hãng,12990000.0,11.0,11561100.0,119.0,5.0,110.0,Điện tử & Công nghệ - Trung+,1
Phụ kiện Máy tính,WK Store,"Bàn Phím Cơ AULA F75 3 Mode | USB 2.4G, Bluetooth, Type C (BH 24T)",1820000.0,22.0,1419600.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Thiết bị đeo thông minh,SAMSUNG Flagship Store,"[SALE BRAND DAY - TỪ 20H 30.10] Đồng hồ thông minh Samsung Galaxy Watch8, Galaxy AI, Đồng hồ mỏng nhất, Theo dõi sức khỏe toàn diện, 40mm & 44mm",11990000.0,17.0,9951700.0,23.0,5.0,30.0,Điện tử & Công nghệ - Trung+,0
Đồ gia dụng chăm sóc cá nhân,Dyson,Máy Sấy Tóc Dyson Supersonic HD08 Lite (Đen/Xám),9990000.0,20.0,7992000.0,677.0,4.9,1140.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
Phụ kiện điện thoại & máy tính bảng,NAICHONG MALL,NAICHONG 4USB sạc nhanh với đèn LED thích hợp cho điện thoại di động điện thoại và máy tính bảng,44000.0,39.0,26840.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Thấp,0
Smartphones,HONOR Vietnam,Điện Thoại Thông Minh Cao Cấp Honor Magic V5 5G 16GB+512GB | Màn hình 7.95 inch| Camera 50MP | Bảo Hành 24 Tháng Hàng Chính Hãng,49990000.0,2.0,48990200.0,0.0,0.0,0.0,Điện tử & Công nghệ - Trung+,0
"Thiết bị sưởi, làm lạnh và thông gió",Dyson,Quạt không cánh Dyson Cool AM07 (Trắng/Bạc),11990000.0,38.0,7433800.0,480.0,4.9,1150.0,Nhà cửa & Đời sống - Trung+,1
Smartphones,HONOR Vietnam,Điện Thoại Di Động Honor X6c 6GB + 128GB/256GB | Pin 5300mAh | Camera 50MP| NFC | Kháng nước IP64 | BH 18 Tháng,4990000.0,10.0,4491000.0,13.0,5.0,30.0,Điện tử & Công nghệ - Trung+,0
Máy tính bảng,HONOR Vietnam,"Máy tính bảng Honor Pad X8a 4GB+128GB | Màn hình TFT LCD 11"" 90Hz | Pin 8300mAh | BH 18 tháng Hàng Chính Hãng",4990000.0,16.0,4191600.0,184.0,5.0,750.0,Điện tử & Công nghệ - Trung+,1
Phụ kiện điện thoại & máy tính bảng,UGREEN,Bộ pin sạc dự phòng 25000mAh/20000mAh 145W/100W UGREEN | Cổng sạc nhanh USB-C | 3 cổng | Màn hình kỹ thuật số | Bảo hành 18 tháng 1 đổi 1 | 90597A 25188,2423000.0,44.0,1356880.0,934.0,4.9,2670.0,Phụ kiện & Thiết bị số - Trung+,1
Thiết bị nhà bếp,Tefal Flagship Store,Máy xay sinh tố và làm sữa hạt đa năng Tefal BL967B66 - 1300W,5290000.0,46.0,2856600.0,154.0,4.8,13440.0,Nhà cửa & Đời sống - Trung+,1
Thiết bị đeo thông minh,myFirst Kids,"Đồng hồ thông minh trẻ em Đo nhịp tim, Định vị GPS, Gọi thoại Video 4G - myFirst Fone S3",4080000.0,30.0,2856000.0,97.0,4.8,220.0,Điện tử & Công nghệ - Trung+,0
Thiết bị đeo thông minh,myFirst Kids,"Đồng hồ thông minh trẻ em R1c | Nghe gọi video 4G, Định vị GPS | Hàng Cao cấp Chống nước | myFirst Fone R1c nhập khẩu Singapore",2590000.0,24.0,1968400.0,80.0,5.0,160.0,Điện tử & Công nghệ - Trung+,0
Smartphones,HONOR Vietnam,Điện Thoại Honor 400 5G 12GB + Bộ Nhớ 512GB | AI Camera 200MP | Pin 6000mAh - Sạc Nhanh 80W | Snapdragon 7 Gen 3 | BH 24 Tháng Hàng Chính Hãng,17990000.0,12.0,15831200.0,17.0,5.0,20.0,Điện tử & Công nghệ - Trung+,0
Thiết bị đeo thông minh,HUAWEI,Đồng Hồ Thông Minh | HUAWEI WATCH FIT 4 Series | Mỏng Nhẹ | Thể Thao & Sức Khỏe | Lên Đến 10 Ngày Sử Dụng| ECG,5881000.0,32.0,3999079.0,1400.0,5.0,4820.0,Điện tử & Công nghệ - Trung+,1
Thiết bị đeo thông minh,myFirst Kids,Đồng hồ thông minh myFirst Fone R1s Gọi Video 4G|Đo Nhịp Tim | Định Vị GPS |Chống nước,3890000.0,14.0,3345400.0,5.0,5.0,20.0,Điện tử & Công nghệ - Trung+,0
Thiết bị tiện ích USB,GlobalWonderShop,"Quạt Điện Cầm Tay Mini Không Chổi Than, Sạc USB, Công Suất Gió Mạnh, Kiểu Dáng Máy Bay Nhỏ Gọn, Dùng Để Làm Mát Cá Nhân",218000.0,57.0,93740.0,1500.0,4.9,2970.0,Phụ kiện & Thiết bị số - Thấp,1
Điện thoại bàn,Refly,SOYES XS24 Pro Mini Android9.0 Điện thoại thông minh 3.0 inch RAM 2GB RAM 16GB ROM Nhận dạng khuôn mặt Dual SIM Mạng 3G Hỗ trợ Bluetooth WIFI Type-C Điện thoại nhỏ,970000.0,23.0,746900.0,8.0,5.0,20.0,Điện tử & Công nghệ - Thấp,0
Điện thoại bàn,Refly,Điện thoại thông minh SOYES XS17 PRO 3G Dual SIM RAM 2GB ROM 16GB 5MP Camera sau Quad Core 3.0 ''NFC WIFI Bluetooth GPS Android 9.0 Điện thoại di động,880000.0,10.0,792000.0,0.0,5.0,30.0,Điện tử & Công nghệ - Thấp,0
Điện thoại bàn,Refly,SOYES XS15 Điện Thoại Thông Minh Mini Màn Hình 3.0 Inch RAM 2GB ROM 16GB Hỗ Trợ Bluetooth WIFI Điện Thoại Di Động Android 8.1,920000.0,10.0,828000.0,9.0,5.0,30.0,Điện tử & Công nghệ - Thấp,0
Thiết bị đeo thông minh,HUAWEI,[Quà Tai Nghe FreeBuds SE2] Đồng Hồ Thông Minh HUAWEI WATCH GT6 Series | Tập Luyện Nâng Cao | Theo Dõi Sức Khỏe,5990000.0,8.0,5510800.0,485.0,5.0,1300.0,Điện tử & Công nghệ - Trung+,1
Thiết bị đeo thông minh,HUAWEI,Đồng Hồ Thông Minh | HUAWEI WATCH 5 | Công Nghệ Đa Cảm Biến X-TAP | Đo  SpO2 Từ Đầu Ngón Tay | Gọi Thoại eSIM,9808000.0,10.0,8827200.0,32.0,5.0,60.0,Điện tử & Công nghệ - Trung+,0
Phụ kiện,audio.net,Cáp Sạc Cuktech Hít Từ Tính 6A Màn Led 240w CMC615P - Bảo Hành 18 Tháng,599000.0,35.0,389350.0,11.0,5.0,20.0,Thời trang - Trung+,0
Phụ kiện điện thoại & máy tính bảng,aYoJSJK7,"[GOOJODOQ* Quà tặng* Sạc Dự Phòng Mini Ngẫu nhiên GOOJODOQ 4000MAh.Pin Hiệu Suất Cao, Cầm Tay Và Kích Thước Bỏ Túi Dự Phòng",746000.0,57.0,320780.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Phụ kiện Máy tính,BASEUS SAIGON STORE,Trạm sạc dự phòng Choetech BS006 di động 2000w dung lượng 605000mAh (hàng chính hãng),51000000.0,17.0,42330000.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Trung+,0
Điện,OKADY MALL,"Đa dây Ổ cắm điện với cổng USB cho gia đình, khách sạn, sử dụng tại văn phòng",45000.0,20.0,36000.0,307.0,4.8,380.0,Điện tử & Công nghệ - Thấp,1
Điện,ESTONG Home,Kỹ Thuật Số Đồng Hồ Đo Dòng Điện Điện Áp Vôn Kế Bảng Ampe Kế Máy Đo Tần Số Màn Hình LED AC50-500V 1-140A Cài Đặt Nhúng,180000.0,31.0,124199.0,655.0,4.9,430.0,Điện tử & Công nghệ - Thấp,1
Điện,Global Merch Park,ANENG B15 Bút Thử Cảm Ứng Chuyên Nghiệp Phát Hiện Điện Áp AC Thợ Điện Tua Vít Có Màu Sắc Nổi Bật Ánh Sáng Và Âm Thanh Báo Động,91000.0,54.0,41860.0,2100.0,4.9,6820.0,Điện tử & Công nghệ - Thấp,1
Phụ kiện Máy tính,KING SMART STORE,G304 không dây Lightspeed Chuột chơi game đen/trắng,200000.0,59.0,82000.0,0.0,0.0,0.0,Phụ kiện & Thiết bị số - Thấp,0
Điện,juan juan store,Loại-C KWS-2303C đa chức năng màn hình hiển thị kỹ thuật số vôn kế điện một chiều 4-30 Vôn kế 12A Ampe kế sạc thiết bị kiểm tra dung lượng,372485.0,43.0,212316.0,136.0,5.0,310.0,Điện tử & Công nghệ - Thấp,1
Điện,Global Merch Park,4 Chữ Số Kỹ Thuật Số Khuếch Đa Năng Điện Có Còi 3 Trong 1 Điện Áp Dòng Điện Công Cụ Đo Lường,273000.0,23.0,210210.0,14.0,5.0,40.0,Điện tử & Công nghệ - Thấp,0
Điện,Global Merch Park,ANENG SZ06 Vạn Năng Kỹ Thuật Số 600V AC/DC Điện Áp Chống Máy Ohm Kiểm Tra Đồng Hồ Có Đèn Nền LCD Cho Thợ Điện,212000.0,23.0,163240.0,176.0,4.7,900.0,Điện tử & Công nghệ - Thấp,1
Điện,APNEU,"Đồng Hồ Đo Năng Lượng Dòng Điện Điện Áp LCD Kỹ Thuật Số, AC80-260V 100A 20A Chỉ Số Vôn Kế Ampe Kế Wattmeter Tester Detector TX-061",273000.0,41.0,161070.0,315.0,4.8,1080.0,Điện tử & Công nghệ - Thấp,1
Nhà thông minh,Global Merch Park,Tuya WIFI Ổ Cắm Thông Minh EU 16A/20A Có Giám Sát Nguồn Điện Điều Khiển Giọng Nói Hỗ Trợ Cho Nhà Thông Minh Alexa Zigbee3.0 Tương Thích Không Nối Đất Phích Cắm Điện,242000.0,50.0,121000.0,4000.0,4.9,3610.0,Điện tử & Công nghệ - Thấp,1
Điện,pcbfun tool store,Đồng Hồ Đo Đa Năng AC80-300V 0-20A Điện Áp Dòng Điện Năng Lượng Điện 110V 220V Vôn Kế Màn Hình Kỹ Thuật Số LCD,240000.0,35.0,156000.0,39.0,4.9,160.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,Ba pha bốn dây Din Rail Đồng hồ đo năng lượng 380V LCD điện tử Watt Power Meter wattmeter kWh 100A AC LCD 7p 50Hz 3p4w dts017,354000.0,2.0,346920.0,0.0,0.0,0.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,Ampe Kế Điện Áp Xoay Chiều Màn Hình Kỹ Thuật Số Din Rail D52-2058 Đồng Hồ Đo Tần Số Đồng Hồ Đo Điện,334000.0,25.0,250500.0,0.0,0.0,0.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,D52-2048 đa chức năng Din Rail Màn hình hiển thị kỹ thuật số AC dòng điện áp hệ số công suất mét,306000.0,9.0,278460.0,0.0,5.0,20.0,Điện tử & Công nghệ - Thấp,0
Điện,Global Merch Park,ANENG M118A Mini Kỹ Thuật Số Đồng Hồ Vạn Năng Máy Kiểm Tra Không Tiếp Xúc Cảm Ứng AC/DC Điện Áp Dòng Điện Điện Dung True RMS Phạm Vi Tự Động Multimetro,303000.0,23.0,233310.0,1100.0,4.9,3800.0,Điện tử & Công nghệ - Thấp,1
Điện,hrVFASbhr,{UU61} Agoal 8x8x8 LED Cube 3D Light Square Blue LED Electronic DIY Kit Tempered ability 2 colors red and blue in stock,489858.0,15.0,416379.0,0.0,0.0,0.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,Đồng hồ đo dòng điện một pha Ac Voltage Band CT Màn hình kỹ thuật số LED 220V 380V Theo dõi Loại điện tử chính xác cao,210000.0,10.0,189000.0,0.0,0.0,0.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,D69-2058 6in1 vôn kế hiện tại Ampe kế Hệ số công suất điện năng lượng máy đo tần số Bảng điều khiển kỹ thuật số wattmeter LCD Volt Amp,321000.0,9.0,292110.0,65.0,5.0,100.0,Điện tử & Công nghệ - Thấp,0
Điện,Global Merch Park,ANENG 683 Đồng Hồ Vạn Năng Màn Hình Cảm Ứng Thông Minh 6000 Đếm Ampe Kế Kỹ Thuật Số Có Thể Sạc Lại AC/DC Máy Đo Dòng Điện NCV Diode Dành Cho Thợ Điện,1110000.0,39.0,677100.0,184.0,5.0,1140.0,Điện tử & Công nghệ - Thấp,1
Điện,GlobalWonderShop,Ổ Cắm Thông Minh Đường Dài Đa Chức Năng Có Cổng USB Công Suất Cao Sử Dụng Tại Nhà Cáp Cắm Ổ Cắm Điện Đa Lỗ Cổng Việt Nam,235000.0,42.0,136300.0,80.0,5.0,50.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,TUYA Máy Đo Thông Minh 1 Pha WIFI 2P 63A Din Rail Máy Đo Năng Lượng Điện Xoay Chiều 220V Máy Đo Dòng Điện Điện Áp KWH Đèn Nền,502000.0,18.0,411640.0,5.0,0.0,0.0,Điện tử & Công nghệ - Thấp,0
Điện,Taiye Electric,AC Điện Áp Kế Ampe Kế Power Meter Hệ Số Công Suất Tester Kỹ Thuật Số Hiển Thị Đồng Hồ Năng Lượng Wattmeter Thiết Lập Lại DL69-2047,302000.0,26.0,223480.0,0.0,5.0,50.0,Điện tử & Công nghệ - Thấp,0
Điện thoại bàn,MYSON MOBILE,"điện thoại A77 5G 2sim ram 8G/256G máy , Cấu hình Cao khủng, Chiến mọi game nặng siêu mượt,  - CKII",409000.0,27.0,298570.0,66.0,5.0,490.0,Điện tử & Công nghệ - Thấp,0
Phụ kiện điện thoại & máy tính bảng,z9PCM2GN,Sạc dự phòng 90000mAh sạc nhanh 120W pin PD20W dung lượng lớn có dây cắm nhiều điện thoại LED,585000.0,29.0,415350.0,34.0,4.2,140.0,Phụ kiện & Thiết bị số - Trung+,0
Điện thoại bàn,LeNgan _Store,"điện thoại A95 5G 2sim ram 12G/512G máy Chính Hãng, Cấu hình Cao khủng, Chiến mọi game nặng siêu mượt, BSPN",2199000.0,32.0,1495319.0,93.0,4.7,740.0,Điện tử & Công nghệ - Trung+,0
Phụ kiện điện thoại & máy tính bảng,Sạc dự phòng thông minh 3,box sạc dự phòng 100000mA Sạc dự phòng siêu nhanh đi kèm cáp sạc cắm trại ngoài trời dung lượng siêu lớn cung cấp điện thoại di động Sạc nhanh hai chiều 20W PD 120W,1099975.0,64.0,395991.0,63.0,4.9,250.0,Phụ kiện & Thiết bị số - Trung+,0
Điện,I know tool,"Đồng Hồ Vạn Năng Kỹ Thuật Số LCD I Know, Đồng Hồ Đo Điện Áp Ôm Kế AC DC-Quốc Tế",212000.0,56.0,93279.0,0.0,0.0,0.0,Điện tử & Công nghệ - Thấp,0
